Metric,Timestamp,Label,SR,Rate,GR,Load
offline,13339,0,97656.0,25.0,1.347299,270.0
offline,13340,0,97656.0,25.0,0.2024917,270.0
offline,13341,0,97656.0,25.0,0.1387108,270.0
offline,13342,0,97656.0,25.0,-1.211874,270.0
offline,13343,0,97656.0,25.0,-0.813154,270.0
offline,13344,0,97656.0,25.0,-0.3587752,270.0
offline,13345,0,97656.0,25.0,-0.4720622,270.0
offline,13346,0,97656.0,25.0,-0.5422298,270.0
offline,13347,0,97656.0,25.0,0.07645585,270.0
offline,13348,0,97656.0,25.0,-0.0231718,270.0
offline,13349,0,97656.0,25.0,0.6576827,270.0
offline,13350,0,97656.0,25.0,0.7686563,270.0
offline,13351,0,97656.0,25.0,1.495325,270.0
offline,13352,0,97656.0,25.0,0.9547567,270.0
offline,13353,0,97656.0,25.0,0.6494255,270.0
offline,13354,0,97656.0,25.0,-0.6186734,270.0
offline,13355,0,97656.0,25.0,0.1701029,270.0
offline,13356,0,97656.0,25.0,-1.285487,270.0
offline,13357,0,97656.0,25.0,-0.5347848,270.0
offline,13358,0,97656.0,25.0,-0.5308347,270.0
offline,13359,0,97656.0,25.0,-0.7979441,270.0
offline,13360,0,97656.0,25.0,-0.273976,270.0
offline,13361,0,97656.0,25.0,-0.6418821,270.0
offline,13362,0,97656.0,25.0,-0.03694197,270.0
offline,13363,0,97656.0,25.0,-0.974372,270.0
offline,13364,0,97656.0,25.0,-0.4091181,270.0
offline,13365,0,97656.0,25.0,-0.8617865,270.0
offline,13366,0,97656.0,25.0,-0.2111919,270.0
offline,13367,0,97656.0,25.0,0.3391105,270.0
offline,13368,0,97656.0,25.0,-0.4166,270.0
offline,13369,0,97656.0,25.0,-0.6549139,270.0
offline,13370,0,97656.0,25.0,0.01357328,270.0
offline,13371,0,97656.0,25.0,-1.151477,270.0
offline,13372,0,97656.0,25.0,0.04991227,270.0
offline,13373,0,97656.0,25.0,-0.02007074,270.0
offline,13374,0,97656.0,25.0,-0.1250022,270.0
offline,13375,0,97656.0,25.0,0.4551541,270.0
offline,13376,0,97656.0,25.0,-0.4915423,270.0
offline,13377,0,97656.0,25.0,-0.1408643,270.0
offline,13378,0,97656.0,25.0,0.9412696,270.0
offline,13379,0,97656.0,25.0,1.062272,270.0
offline,13380,0,97656.0,25.0,0.3198028,270.0
offline,13381,0,97656.0,25.0,0.9299974,270.0
offline,13382,0,97656.0,25.0,-0.3648419,270.0
offline,13383,0,97656.0,25.0,-1.481974,270.0
offline,13384,0,97656.0,25.0,0.09218264,270.0
offline,13385,0,97656.0,25.0,0.2512965,270.0
offline,13386,0,97656.0,25.0,1.663816,270.0
offline,13387,0,97656.0,25.0,0.4552895,270.0
offline,13388,0,97656.0,25.0,-0.8253244,270.0
offline,13389,0,97656.0,25.0,0.7529172,270.0
offline,13390,0,97656.0,25.0,-0.5998701,270.0
offline,13391,0,97656.0,25.0,-0.09404081,270.0
offline,13392,0,97656.0,25.0,-0.4281429,270.0
offline,13393,0,97656.0,25.0,-0.04281183,270.0
offline,13394,0,97656.0,25.0,-0.5734988,270.0
offline,13395,0,97656.0,25.0,0.08794945,270.0
offline,13396,0,97656.0,25.0,0.1889184,270.0
offline,13397,0,97656.0,25.0,-0.420784,270.0
offline,13398,0,97656.0,25.0,-0.3986336,270.0
offline,13399,0,97656.0,25.0,-1.232314,270.0
offline,13400,0,97656.0,25.0,1.035667,270.0
offline,13401,0,97656.0,25.0,0.5401871,270.0
offline,13402,0,97656.0,25.0,0.139966,270.0
offline,13403,0,97656.0,25.0,0.2061465,270.0
offline,13404,0,97656.0,25.0,-0.3613717,270.0
offline,13405,0,97656.0,25.0,-0.657092,270.0
offline,13406,0,97656.0,25.0,-0.2537699,270.0
offline,13407,0,97656.0,25.0,0.05623744,270.0
offline,13408,0,97656.0,25.0,0.4808978,270.0
offline,13409,0,97656.0,25.0,0.6000424,270.0
offline,13410,0,97656.0,25.0,0.3576923,270.0
offline,13411,0,97656.0,25.0,-0.6083242,270.0
offline,13412,0,97656.0,25.0,-0.3550342,270.0
offline,13413,0,97656.0,25.0,1.182697,270.0
offline,13414,0,97656.0,25.0,1.235439,270.0
offline,13415,0,97656.0,25.0,1.155439,270.0
offline,13416,0,97656.0,25.0,0.03796335,270.0
offline,13417,0,97656.0,25.0,-0.4873583,270.0
offline,13418,0,97656.0,25.0,-1.319574,270.0
offline,13419,0,97656.0,25.0,-0.9990575,270.0
offline,13420,0,97656.0,25.0,-0.1826794,270.0
offline,13421,0,97656.0,25.0,-0.1913057,270.0
offline,13422,0,97656.0,25.0,-0.07836325,270.0
offline,13423,0,97656.0,25.0,-0.7913605,270.0
offline,13424,0,97656.0,25.0,-2.074915,270.0
offline,13425,0,97656.0,25.0,-0.7160121,270.0
offline,13426,0,97656.0,25.0,-0.3699981,270.0
offline,13427,0,97656.0,25.0,0.5749509,270.0
offline,13428,0,97656.0,25.0,0.08172272,270.0
offline,13429,0,97656.0,25.0,0.4904717,270.0
offline,13430,0,97656.0,25.0,-0.06886318,270.0
offline,13431,0,97656.0,25.0,-1.304598,270.0
offline,13432,0,97656.0,25.0,0.1896937,270.0
offline,13433,0,97656.0,25.0,-0.07620973,270.0
offline,13434,0,97656.0,25.0,0.4975475,270.0
offline,13435,0,97656.0,25.0,0.2561203,270.0
offline,13436,0,97656.0,25.0,0.3529792,270.0
offline,13437,0,97656.0,25.0,0.1005998,270.0
offline,13438,0,97656.0,25.0,-0.1077125,270.0
offline,13439,0,97656.0,25.0,-1.233975,270.0
offline,13440,0,97656.0,25.0,-1.200552,270.0
offline,13441,0,97656.0,25.0,-0.4580829,270.0
offline,13442,0,97656.0,25.0,-0.4506009,270.0
offline,13443,0,97656.0,25.0,-1.093837,270.0
offline,13444,0,97656.0,25.0,-0.265325,270.0
offline,13445,0,97656.0,25.0,-0.8132279,270.0
offline,13446,0,97656.0,25.0,-0.00563605,270.0
offline,13447,0,97656.0,25.0,0.1713458,270.0
offline,13448,0,97656.0,25.0,0.5367168,270.0
offline,13449,0,97656.0,25.0,1.31902,270.0
offline,13450,0,97656.0,25.0,2.060087,270.0
offline,13451,0,97656.0,25.0,0.8717664,270.0
offline,13452,0,97656.0,25.0,0.7598823,270.0
offline,13453,0,97656.0,25.0,0.6555169,270.0
offline,13454,0,97656.0,25.0,-1.054926,270.0
offline,13455,0,97656.0,25.0,-1.043272,270.0
offline,13456,0,97656.0,25.0,-0.3194951,270.0
offline,13457,0,97656.0,25.0,-0.820882,270.0
offline,13458,0,97656.0,25.0,-0.02725732,270.0
offline,13459,0,97656.0,25.0,-0.5119453,270.0
offline,13460,0,97656.0,25.0,-0.4969323,270.0
offline,13461,0,97656.0,25.0,-0.9635061,270.0
offline,13462,0,97656.0,25.0,-0.06135665,270.0
offline,13463,0,97656.0,25.0,-0.2057404,270.0
offline,13464,0,97656.0,25.0,0.08078749,270.0
offline,13465,0,97656.0,25.0,0.1195138,270.0
offline,13466,0,97656.0,25.0,1.599666,270.0
offline,13467,0,97656.0,25.0,0.2927669,270.0
offline,13468,0,97656.0,25.0,-0.1498599,270.0
offline,13469,0,97656.0,25.0,0.8411497,270.0
offline,13470,0,97656.0,25.0,0.3942528,270.0
offline,13471,0,97656.0,25.0,0.2586184,270.0
offline,13472,0,97656.0,25.0,1.083623,270.0
offline,13473,0,97656.0,25.0,1.377079,270.0
offline,13474,0,97656.0,25.0,-0.02889398,270.0
offline,13475,0,97656.0,25.0,0.6524035,270.0
offline,13476,0,97656.0,25.0,0.4582182,270.0
offline,13477,0,97656.0,25.0,0.1719487,270.0
offline,13478,0,97656.0,25.0,0.1380094,270.0
offline,13479,0,97656.0,25.0,0.7041124,270.0
offline,13480,0,97656.0,25.0,0.2475678,270.0
offline,13481,0,97656.0,25.0,-0.7281456,270.0
offline,13482,0,97656.0,25.0,0.1096692,270.0
offline,13483,0,97656.0,25.0,-0.2008058,270.0
offline,13484,0,97656.0,25.0,-0.391041,270.0
offline,13485,0,97656.0,25.0,-0.9859641,270.0
offline,13486,0,97656.0,25.0,-1.297436,270.0
offline,13487,0,97656.0,25.0,-0.8783501,270.0
offline,13488,0,97656.0,25.0,-0.6479489,270.0
offline,13489,0,97656.0,25.0,0.2016303,270.0
offline,13490,0,97656.0,25.0,-1.222715,270.0
offline,13491,0,97656.0,25.0,-0.9754427,270.0
offline,13492,0,97656.0,25.0,-0.368669,270.0
offline,13493,0,97656.0,25.0,-0.04578983,270.0
offline,13494,0,97656.0,25.0,0.3301519,270.0
offline,13495,0,97656.0,25.0,-0.09896313,270.0
offline,13496,0,97656.0,25.0,-0.346051,270.0
offline,13497,0,97656.0,25.0,-0.2890875,270.0
offline,13498,0,97656.0,25.0,-1.18314,270.0
offline,13499,0,97656.0,25.0,-0.8990361,270.0
offline,13500,0,97656.0,25.0,-0.8379624,270.0
offline,13501,0,97656.0,25.0,-0.5979874,270.0
offline,13502,0,97656.0,25.0,-0.1764157,270.0
offline,13503,0,97656.0,25.0,-0.2040545,270.0
offline,13504,0,97656.0,25.0,-0.1768095,270.0
offline,13505,0,97656.0,25.0,-1.157015,270.0
offline,13506,0,97656.0,25.0,-0.6531911,270.0
offline,13507,0,97656.0,25.0,0.05877243,270.0
offline,13508,0,97656.0,25.0,-0.2310042,270.0
offline,13509,0,97656.0,25.0,0.01422549,270.0
offline,13510,0,97656.0,25.0,0.05021991,270.0
offline,13511,0,97656.0,25.0,-1.005764,270.0
offline,13512,0,97656.0,25.0,-0.894003,270.0
offline,13513,0,97656.0,25.0,0.6321851,270.0
offline,13514,0,97656.0,25.0,-0.05245956,270.0
offline,13515,0,97656.0,25.0,-1.328828,270.0
offline,13516,0,97656.0,25.0,-0.6299947,270.0
offline,13517,0,97656.0,25.0,0.1798737,270.0
offline,13518,0,97656.0,25.0,0.8120219,270.0
offline,13519,0,97656.0,25.0,0.6595778,270.0
offline,13520,0,97656.0,25.0,0.1744591,270.0
offline,13521,0,97656.0,25.0,1.391674,270.0
offline,13522,0,97656.0,25.0,-0.3658141,270.0
offline,13523,0,97656.0,25.0,-0.7039894,270.0
offline,13524,0,97656.0,25.0,-1.253197,270.0
offline,13525,0,97656.0,25.0,-1.025072,270.0
offline,13526,0,97656.0,25.0,-1.962404,270.0
offline,13527,0,97656.0,25.0,0.5318192,270.0
offline,13528,0,97656.0,25.0,0.97276,270.0
offline,13529,0,97656.0,25.0,0.6803868,270.0
offline,13530,0,97656.0,25.0,-1.051739,270.0
offline,13531,0,97656.0,25.0,-1.120922,270.0
offline,13532,0,97656.0,25.0,-1.105084,270.0
offline,13533,0,97656.0,25.0,-0.7263982,270.0
offline,13534,0,97656.0,25.0,-0.5741756,270.0
offline,13535,0,97656.0,25.0,0.1148622,270.0
offline,13536,0,97656.0,25.0,0.02299951,270.0
offline,13537,0,97656.0,25.0,0.1200676,270.0
offline,13538,0,97656.0,25.0,0.4967476,270.0
offline,13539,0,97656.0,25.0,-0.07900314,270.0
offline,13540,0,97656.0,25.0,-0.006522066,270.0
offline,13541,0,97656.0,25.0,1.672947,270.0
offline,13542,0,97656.0,25.0,1.423693,270.0
offline,13543,0,97656.0,25.0,0.261338,270.0
offline,13544,0,97656.0,25.0,-1.406687,270.0
offline,13545,0,97656.0,25.0,-0.4176707,270.0
offline,13546,0,97656.0,25.0,0.2949943,270.0
offline,13547,0,97656.0,25.0,-0.07608667,270.0
offline,13548,0,97656.0,25.0,-0.4836297,270.0
offline,13549,0,97656.0,25.0,-1.595753,270.0
offline,13550,0,97656.0,25.0,-1.193366,270.0
offline,13551,0,97656.0,25.0,-0.8859058,270.0
offline,13552,0,97656.0,25.0,-0.2637499,270.0
offline,13553,0,97656.0,25.0,0.4421346,270.0
offline,13554,0,97656.0,25.0,0.03098597,270.0
offline,13555,0,97656.0,25.0,1.010367,270.0
offline,13556,0,97656.0,25.0,1.00094,270.0
offline,13557,0,97656.0,25.0,0.184956,270.0
offline,13558,0,97656.0,25.0,-0.04875552,270.0
offline,13559,0,97656.0,25.0,0.1306874,270.0
offline,13560,0,97656.0,25.0,0.01464389,270.0
offline,13561,0,97656.0,25.0,0.1878232,270.0
offline,13562,0,97656.0,25.0,-0.9397436,270.0
offline,13563,0,97656.0,25.0,-1.265687,270.0
offline,13564,0,97656.0,25.0,-1.083389,270.0
offline,13565,0,97656.0,25.0,-0.8682839,270.0
offline,13566,0,97656.0,25.0,-0.9517171,270.0
offline,13567,0,97656.0,25.0,-0.1723918,270.0
offline,13568,0,97656.0,25.0,0.1794553,270.0
offline,13569,0,97656.0,25.0,0.104956,270.0
offline,13570,0,97656.0,25.0,0.5889795,270.0
offline,13571,0,97656.0,25.0,0.5488504,270.0
offline,13572,0,97656.0,25.0,1.007487,270.0
offline,13573,0,97656.0,25.0,0.4243897,270.0
offline,13574,0,97656.0,25.0,0.3806056,270.0
offline,13575,0,97656.0,25.0,1.329357,270.0
offline,13576,0,97656.0,25.0,0.2856911,270.0
offline,13577,0,97656.0,25.0,0.2368987,270.0
offline,13578,0,97656.0,25.0,0.8903113,270.0
offline,13579,0,97656.0,25.0,0.003076446,270.0
offline,13580,0,97656.0,25.0,-0.3067217,270.0
offline,13581,0,97656.0,25.0,0.3843712,270.0
offline,13582,0,97656.0,25.0,-1.394799,270.0
offline,13583,0,97656.0,25.0,-1.577146,270.0
offline,13584,0,97656.0,25.0,-0.57105,270.0
offline,13585,0,97656.0,25.0,-0.5661892,270.0
offline,13586,0,97656.0,25.0,-1.440564,270.0
offline,13587,0,97656.0,25.0,0.2923732,270.0
offline,13588,0,97656.0,25.0,0.5167814,270.0
offline,13589,0,97656.0,25.0,0.5655739,270.0
offline,13590,0,97656.0,25.0,1.274104,270.0
offline,13591,0,97656.0,25.0,0.006829711,270.0
offline,13592,0,97656.0,25.0,-0.05495764,270.0
offline,13593,0,97656.0,25.0,0.1979755,270.0
offline,13594,0,97656.0,25.0,1.837118,270.0
offline,13595,0,97656.0,25.0,1.756995,270.0
offline,13596,0,97656.0,25.0,-0.2336376,270.0
offline,13597,0,97656.0,25.0,-1.211062,270.0
offline,13598,0,97656.0,25.0,-2.107735,270.0
offline,13599,0,97656.0,25.0,-0.6790702,270.0
offline,13600,0,97656.0,25.0,0.1471895,270.0
offline,13601,0,97656.0,25.0,-0.919193,270.0
offline,13602,0,97656.0,25.0,-0.4396365,270.0
offline,13603,0,97656.0,25.0,-0.8001837,270.0
offline,13604,0,97656.0,25.0,-1.836995,270.0
offline,13605,0,97656.0,25.0,-0.1368526,270.0
offline,13606,0,97656.0,25.0,-0.9815956,270.0
offline,13607,0,97656.0,25.0,1.149213,270.0
offline,13608,0,97656.0,25.0,1.159377,270.0
offline,13609,0,97656.0,25.0,0.2439376,270.0
offline,13610,0,97656.0,25.0,-0.8936954,270.0
offline,13611,0,97656.0,25.0,-1.57044,270.0
offline,13612,0,97656.0,25.0,-0.9970886,270.0
offline,13613,0,97656.0,25.0,0.6870689,270.0
offline,13614,0,97656.0,25.0,1.026376,270.0
offline,13615,0,97656.0,25.0,0.4683213,270.0
offline,13616,0,97656.0,25.0,-0.05834173,270.0
offline,13617,0,97656.0,25.0,-0.8086378,270.0
offline,13618,0,97656.0,25.0,-1.179497,270.0
offline,13619,0,97656.0,25.0,0.3143267,270.0
offline,13620,0,97656.0,25.0,1.799241,270.0
offline,13621,0,97656.0,25.0,1.121611,270.0
offline,13622,0,97656.0,25.0,0.4055741,270.0
offline,13623,0,97656.0,25.0,-0.6200885,270.0
offline,13624,0,97656.0,25.0,-1.125586,270.0
offline,13625,0,97656.0,25.0,-1.686705,270.0
offline,13626,0,97656.0,25.0,1.345699,270.0
offline,13627,0,97656.0,25.0,1.747298,270.0
offline,13628,0,97656.0,25.0,0.9241768,270.0
offline,13629,0,97656.0,25.0,0.01304413,270.0
offline,13630,0,97656.0,25.0,-0.006214421,270.0
offline,13631,0,97656.0,25.0,-0.0720996,270.0
offline,13632,0,97656.0,25.0,-0.2365172,270.0
offline,13633,0,97656.0,25.0,1.023866,270.0
offline,13634,0,97656.0,25.0,1.30285,270.0
offline,13635,0,97656.0,25.0,0.5166708,270.0
offline,13636,0,97656.0,25.0,-1.101626,270.0
offline,13637,0,97656.0,25.0,0.2864787,270.0
offline,13638,0,97656.0,25.0,-0.128657,270.0
offline,13639,0,97656.0,25.0,-0.5686504,270.0
offline,13640,0,97656.0,25.0,-0.3672662,270.0
offline,13641,0,97656.0,25.0,-0.3780214,270.0
offline,13642,0,97656.0,25.0,0.06590979,270.0
offline,13643,0,97656.0,25.0,1.521733,270.0
offline,13644,0,97656.0,25.0,0.2879185,270.0
offline,13645,0,97656.0,25.0,0.1470049,270.0
offline,13646,0,97656.0,25.0,-0.4442881,270.0
offline,13647,0,97656.0,25.0,-1.450077,270.0
offline,13648,0,97656.0,25.0,-0.319815,270.0
offline,13649,0,97656.0,25.0,-0.3451404,270.0
offline,13650,0,97656.0,25.0,0.6515544,270.0
offline,13651,0,97656.0,25.0,-0.1350683,270.0
offline,13652,0,97656.0,25.0,-1.488729,270.0
offline,13653,0,97656.0,25.0,-0.7010114,270.0
offline,13654,0,97656.0,25.0,0.4074076,270.0
offline,13655,0,97656.0,25.0,-1.368477,270.0
offline,13656,0,97656.0,25.0,-0.643851,270.0
offline,13657,0,97656.0,25.0,-1.260986,270.0
offline,13658,0,97656.0,25.0,-1.652101,270.0
offline,13659,0,97656.0,25.0,-0.9763165,270.0
offline,13660,0,97656.0,25.0,0.02774955,270.0
offline,13661,0,97656.0,25.0,0.3890966,270.0
offline,13662,0,97656.0,25.0,-0.461307,270.0
offline,13663,0,97656.0,25.0,0.3221286,270.0
offline,13664,0,97656.0,25.0,0.3946096,270.0
offline,13665,0,97656.0,25.0,-0.4836912,270.0
offline,13666,0,97656.0,25.0,1.822105,270.0
offline,13667,0,97656.0,25.0,1.759678,270.0
offline,13668,0,97656.0,25.0,1.13244,270.0
offline,13669,0,97656.0,25.0,0.6187718,270.0
offline,13670,0,97656.0,25.0,-0.858587,270.0
offline,13671,0,97656.0,25.0,0.1897306,270.0
offline,13672,0,97656.0,25.0,1.095879,270.0
offline,13673,0,97656.0,25.0,1.275544,270.0
offline,13674,0,97656.0,25.0,1.381903,270.0
offline,13675,0,97656.0,25.0,-0.4918622,270.0
offline,13676,0,97656.0,25.0,-0.7549108,270.0
offline,13677,0,97656.0,25.0,-1.574008,270.0
offline,13678,0,97656.0,25.0,-1.344112,270.0
offline,13679,0,97656.0,25.0,-1.525634,270.0
offline,13680,0,97656.0,25.0,0.3072632,270.0
offline,13681,0,97656.0,25.0,0.3986582,270.0
offline,13682,0,97656.0,25.0,0.365248,270.0
offline,13683,0,97656.0,25.0,-0.07715727,270.0
offline,13684,0,97656.0,25.0,-1.051123,270.0
offline,13685,0,97656.0,25.0,0.9620048,270.0
offline,13686,0,97656.0,25.0,0.6349047,270.0
offline,13687,0,97656.0,25.0,1.622235,270.0
offline,13688,0,97656.0,25.0,0.5294318,270.0
offline,13689,0,97656.0,25.0,0.8836662,270.0
offline,13690,0,97656.0,25.0,-0.6699885,270.0
offline,13691,0,97656.0,25.0,-0.9792206,270.0
offline,13692,0,97656.0,25.0,-0.727518,270.0
offline,13693,0,97656.0,25.0,-0.642399,270.0
offline,13694,0,97656.0,25.0,0.02985384,270.0
offline,13695,0,97656.0,25.0,-0.4906809,270.0
offline,13696,0,97656.0,25.0,-1.374605,270.0
offline,13697,0,97656.0,25.0,-1.315858,270.0
offline,13698,0,97656.0,25.0,-2.163517,270.0
offline,13699,0,97656.0,25.0,-1.376956,270.0
offline,13700,0,97656.0,25.0,-0.2620763,270.0
offline,13701,0,97656.0,25.0,-1.138076,270.0
offline,13702,0,97656.0,25.0,-0.5765629,270.0
offline,13703,0,97656.0,25.0,0.8339262,270.0
offline,13704,0,97656.0,25.0,1.663927,270.0
offline,13705,0,97656.0,25.0,0.817301,270.0
offline,13706,0,97656.0,25.0,0.6248263,270.0
offline,13707,0,97656.0,25.0,1.043408,270.0
offline,13708,0,97656.0,25.0,0.5451832,270.0
offline,13709,0,97656.0,25.0,0.2501397,270.0
offline,13710,0,97656.0,25.0,1.095621,270.0
offline,13711,0,97656.0,25.0,0.3499642,270.0
offline,13712,0,97656.0,25.0,0.1640484,270.0
offline,13713,0,97656.0,25.0,-1.640386,270.0
offline,13714,0,97656.0,25.0,-1.031151,270.0
offline,13715,0,97656.0,25.0,0.1050914,270.0
offline,13716,0,97656.0,25.0,-0.234979,270.0
offline,13717,0,97656.0,25.0,-0.4808978,270.0
offline,13718,0,97656.0,25.0,-0.3314686,270.0
offline,13719,0,97656.0,25.0,-0.2634422,270.0
offline,13720,0,97656.0,25.0,0.2169387,270.0
offline,13721,0,97656.0,25.0,1.315525,270.0
offline,13722,0,97656.0,25.0,1.294667,270.0
offline,13723,0,97656.0,25.0,1.240276,270.0
offline,13724,0,97656.0,25.0,-1.38082,270.0
offline,13725,0,97656.0,25.0,-1.529006,270.0
offline,13726,0,97656.0,25.0,-0.8424048,270.0
offline,13727,0,97656.0,25.0,0.08003683,270.0
offline,13728,0,97656.0,25.0,0.1448391,270.0
offline,13729,0,97656.0,25.0,0.3249343,270.0
offline,13730,0,97656.0,25.0,0.1792707,270.0
offline,13731,0,97656.0,25.0,-0.2713672,270.0
offline,13732,0,97656.0,25.0,0.5001933,270.0
offline,13733,0,97656.0,25.0,1.624438,270.0
offline,13734,0,97656.0,25.0,0.4941757,270.0
offline,13735,0,97656.0,25.0,-0.492416,270.0
offline,13736,0,97656.0,25.0,0.342753,270.0
offline,13737,0,97656.0,25.0,-1.005973,270.0
offline,13738,0,97656.0,25.0,0.5187135,270.0
offline,13739,0,97656.0,25.0,0.3423592,270.0
offline,13740,0,97656.0,25.0,0.592499,270.0
offline,13741,0,97656.0,25.0,-0.3235929,270.0
offline,13742,0,97656.0,25.0,-0.9599497,270.0
offline,13743,0,97656.0,25.0,-0.5488996,270.0
offline,13744,0,97656.0,25.0,-1.284601,270.0
offline,13745,0,97656.0,25.0,-0.1555082,270.0
offline,13746,0,97656.0,25.0,0.7800269,270.0
offline,13747,0,97656.0,25.0,1.00286,270.0
offline,13748,0,97656.0,25.0,-0.04097827,270.0
offline,13749,0,97656.0,25.0,-0.055093,270.0
offline,13750,0,97656.0,25.0,-0.3916809,270.0
offline,13751,0,97656.0,25.0,-0.7319973,270.0
offline,13752,0,97656.0,25.0,0.6311391,270.0
offline,13753,0,97656.0,25.0,1.147231,270.0
offline,13754,0,97656.0,25.0,-0.07790793,270.0
offline,13755,0,97656.0,25.0,0.4545019,270.0
offline,13756,0,97656.0,25.0,0.6185134,270.0
offline,13757,0,97656.0,25.0,0.6844109,270.0
offline,13758,0,97656.0,25.0,0.3736898,270.0
offline,13759,0,97656.0,25.0,-0.6214668,270.0
offline,13760,0,97656.0,25.0,0.6948585,270.0
offline,13761,0,97656.0,25.0,-0.4611716,270.0
offline,13762,0,97656.0,25.0,-0.6155723,270.0
offline,13763,0,97656.0,25.0,-2.313537,270.0
offline,13764,0,97656.0,25.0,-2.158336,270.0
offline,13765,0,97656.0,25.0,-1.830732,270.0
offline,13766,0,97656.0,25.0,-1.103472,270.0
offline,13767,0,97656.0,25.0,-0.9501297,270.0
offline,13768,0,97656.0,25.0,-0.3631806,270.0
offline,13769,0,97656.0,25.0,-1.402417,270.0
offline,13770,0,97656.0,25.0,0.01031225,270.0
offline,13771,0,97656.0,25.0,0.2113642,270.0
offline,13772,0,97656.0,25.0,-0.5457493,270.0
offline,13773,0,97656.0,25.0,0.8938676,270.0
offline,13774,0,97656.0,25.0,0.526663,270.0
offline,13775,0,97656.0,25.0,0.03398858,270.0
offline,13776,0,97656.0,25.0,-0.6123852,270.0
offline,13777,0,97656.0,25.0,0.9265271,270.0
offline,13778,0,97656.0,25.0,0.5377998,270.0
offline,13779,0,97656.0,25.0,-0.2222671,270.0
offline,13780,0,97656.0,25.0,-0.4289797,270.0
offline,13781,0,97656.0,25.0,-0.6324928,270.0
offline,13782,0,97656.0,25.0,-0.1365573,270.0
offline,13783,0,97656.0,25.0,0.1593353,270.0
offline,13784,0,97656.0,25.0,-0.5089427,270.0
offline,13785,0,97656.0,25.0,0.3376215,270.0
offline,13786,0,97656.0,25.0,0.7841246,270.0
offline,13787,0,97656.0,25.0,0.1813873,270.0
offline,13788,0,97656.0,25.0,1.19312,270.0
offline,13789,0,97656.0,25.0,0.3371047,270.0
offline,13790,0,97656.0,25.0,-0.8842691,270.0
offline,13791,0,97656.0,25.0,-0.3681891,270.0
offline,13792,0,97656.0,25.0,-0.7294254,270.0
offline,13793,0,97656.0,25.0,-0.1410735,270.0
offline,13794,0,97656.0,25.0,-0.743331,270.0
offline,13795,0,97656.0,25.0,-0.3120132,270.0
offline,13796,0,97656.0,25.0,1.266265,270.0
offline,13797,0,97656.0,25.0,1.087228,270.0
offline,13798,0,97656.0,25.0,0.6476658,270.0
offline,13799,0,97656.0,25.0,-0.9789498,270.0
offline,13800,0,97656.0,25.0,0.6051986,270.0
offline,13801,0,97656.0,25.0,0.2690414,270.0
offline,13802,0,97656.0,25.0,-1.752504,270.0
offline,13803,0,97656.0,25.0,-1.818955,270.0
offline,13804,0,97656.0,25.0,-1.034264,270.0
offline,13805,0,97656.0,25.0,-0.08166119,270.0
offline,13806,0,97656.0,25.0,-0.5644787,270.0
offline,13807,0,97656.0,25.0,0.03379169,270.0
offline,13808,0,97656.0,25.0,0.6726835,270.0
offline,13809,0,97656.0,25.0,0.2623101,270.0
offline,13810,0,97656.0,25.0,-0.8770949,270.0
offline,13811,0,97656.0,25.0,0.1315735,270.0
offline,13812,0,97656.0,25.0,-0.5131759,270.0
offline,13813,0,97656.0,25.0,-0.702525,270.0
offline,13814,0,97656.0,25.0,-0.4340743,270.0
offline,13815,0,97656.0,25.0,-2.572315,270.0
offline,13816,0,97656.0,25.0,-0.9244475,270.0
offline,13817,0,97656.0,25.0,-0.4934374,270.0
offline,13818,0,97656.0,25.0,0.1078848,270.0
offline,13819,0,97656.0,25.0,-0.7649276,270.0
offline,13820,0,97656.0,25.0,0.1551267,270.0
offline,13821,0,97656.0,25.0,1.275864,270.0
offline,13822,0,97656.0,25.0,-0.9624724,270.0
offline,13823,0,97656.0,25.0,-0.004085521,270.0
offline,13824,0,97656.0,25.0,-0.08249799,270.0
offline,13825,0,97656.0,25.0,-1.169308,270.0
offline,13826,0,97656.0,25.0,-1.71187,270.0
offline,13827,0,97656.0,25.0,-0.4316747,270.0
offline,13828,0,97656.0,25.0,-0.9768948,270.0
offline,13829,0,97656.0,25.0,-1.227637,270.0
offline,13830,0,97656.0,25.0,-0.5983442,270.0
offline,13831,0,97656.0,25.0,-0.287094,270.0
offline,13832,0,97656.0,25.0,-0.0697615,270.0
offline,13833,0,97656.0,25.0,0.9814971,270.0
offline,13834,0,97656.0,25.0,1.167979,270.0
offline,13835,0,97656.0,25.0,0.3405872,270.0
offline,13836,0,97656.0,25.0,0.2472971,270.0
offline,13837,0,97656.0,25.0,0.1127948,270.0
offline,13838,0,97656.0,25.0,1.180777,270.0
offline,13839,0,97656.0,25.0,-0.3475031,270.0
offline,13840,0,97656.0,25.0,1.196012,270.0
offline,13841,0,97656.0,25.0,-0.6148709,270.0
offline,13842,0,97656.0,25.0,-0.6981934,270.0
offline,13843,0,97656.0,25.0,-0.6112161,270.0
offline,13844,0,97656.0,25.0,0.2943298,270.0
offline,13845,0,97656.0,25.0,-0.09178886,270.0
offline,13846,0,97656.0,25.0,-0.4872107,270.0
offline,13847,0,97656.0,25.0,-0.2755388,270.0
offline,13848,0,97656.0,25.0,-0.1330501,270.0
offline,13849,0,97656.0,25.0,-0.484811,270.0
offline,13850,0,97656.0,25.0,0.6983534,270.0
offline,13851,0,97656.0,25.0,-0.5212238,270.0
